Source,Target,weight,URL,Discipline,PY,Tweet,Group
@JohnGilson2,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@PHXGTR,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@DennGordon,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@alwayslookeye66,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@OnDS9,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@noblefacts,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@lucretia_denney,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@frodo3245,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@DonaBeaulieu,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@WalkRabbitTrls,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@deanbelair1,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@GaryVRoberts,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@flynlowDC,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@fitzsi15,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@LeefeLee,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@Cococat92,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@TheFarmBeckoned,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@AlexanderJSpub,@ELSforensics,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@keith_colledge,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@Beto_In_Austin,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@EckleyToni,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@EdwardBartlett4,@SAVEservicesorg,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@Fools2234,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@RonJellison,@michellemalkin,2,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@mng2mala,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@ErinShaleah,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@bdk1184,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@_mugSHOUT,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@incessantpatrio,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@RichardAurelia1,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@6ftmommy,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@greenLibrtarian,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@debsinger2,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@JamesDeanSled,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@SkiLvr,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@Pandapops76,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@JohnWiseman17,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@evan_vii,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@RexPundit,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@romansCh7Vs18,@SAVEservicesorg,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@BrendaWalden14,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@TRONSHOW,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@CarlStucker,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@marleycoo,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@chareyl,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@hartman_99,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@WightRat,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@DGLL10,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@BigBBrentBarton,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@kentwilliam94,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@Anthony56089499,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@My2CentsGritXO,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@cbowen111,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@TigCook,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@CarynBark,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@MadWizard612,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@thewizardofawe,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@glippiegirl,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@f_stop1079,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@PamelaStutz1,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@SusieJustsayin,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@chighbe,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@lauracgilleslil,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@Jlisa42067,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@tlamb775,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@serendipitea,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@kjboies,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@jefflcohen,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@PamelaJean2016,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@ThomHollis715,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@Grannie1951,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@maryannconeill,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@ChatteaCathy,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@iJancy,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@jtblogs,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@Patr1ckLee,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@MissyLee1967,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@theo1972,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@RasRyman,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@Confused_cop,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@MoronsNo,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@cotchie1967,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@game_changer1,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@soyboy_8bit,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@BrettWYoung72,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@cchatley55,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@MezzoMoon,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@hockeymom9598,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@JOOKIEJOON,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@chillblaine,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@BueroTony,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@SusanK21,@michellemalkin,3,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@Areopagus2012,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@RavenHUWolf,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@lori_stockton,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@GiordaKaren,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@noprezzie2012,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@Taxpayers1234,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@2schace,@michellemalkin,1,https://www.altmetric.com/details/21876619,Law,2018,611,non-publisher
@RichardToye,@HeleneBismarck,1,https://www.altmetric.com/details/6798712,Law,2016,13,non-publisher
@ExeterCIGH,@HeleneBismarck,1,https://www.altmetric.com/details/6798712,Law,2016,13,non-publisher
@djrgrey,@HeleneBismarck,1,https://www.altmetric.com/details/6798712,Law,2016,13,non-publisher
@pratyoushonta,@RestlessMafalda,1,https://www.altmetric.com/details/6798712,Law,2016,13,non-publisher
@linkrajesh,@RestlessMafalda,1,https://www.altmetric.com/details/6798712,Law,2016,13,non-publisher
@kirannepal,@RestlessMafalda,1,https://www.altmetric.com/details/6798712,Law,2016,13,non-publisher
@DrSimonEvans,@RestlessMafalda,1,https://www.altmetric.com/details/6798712,Law,2016,13,non-publisher
@DrLukeMcDonagh,@RestlessMafalda,1,https://www.altmetric.com/details/6798712,Law,2016,13,non-publisher
@popgoesthelegal,@ChronCulture,1,https://www.altmetric.com/details/6795686,Law,2016,8,non-publisher
@CuratPraetor,@ChronCulture,1,https://www.altmetric.com/details/6795686,Law,2016,8,non-publisher
@AboubekerMalika,@ChronCulture,1,https://www.altmetric.com/details/6795686,Law,2016,8,non-publisher
@jppastor,@ChronCulture,1,https://www.altmetric.com/details/6795686,Law,2016,8,non-publisher
@classicalgeek,@ChronCulture,1,https://www.altmetric.com/details/6795686,Law,2016,8,non-publisher
@RUBIOSJUAN,@London1701,1,https://www.altmetric.com/details/13335102,Law,2017,21,non-publisher
@DavidHortonLaw,@London1701,1,https://www.altmetric.com/details/13335102,Law,2017,21,non-publisher
@thidarat_chio,@London1701,1,https://www.altmetric.com/details/13335102,Law,2017,21,non-publisher
@EmilianoAON,@London1701,3,https://www.altmetric.com/details/13335102,Law,2017,21,non-publisher
@AdsheadJ,@London1701,1,https://www.altmetric.com/details/13335102,Law,2017,21,non-publisher
@mmu_law,@London1701,1,https://www.altmetric.com/details/13335102,Law,2017,21,non-publisher
@greysanatomy112,@London1701,1,https://www.altmetric.com/details/13335102,Law,2017,21,non-publisher
@ServiPanamax,@London1701,1,https://www.altmetric.com/details/13335102,Law,2017,21,non-publisher
@sheridanmartinc,@London1701,1,https://www.altmetric.com/details/13335102,Law,2017,21,non-publisher
@pliniolarocca,@London1701,3,https://www.altmetric.com/details/13335102,Law,2017,21,non-publisher
@MMUMCLS,@London1701,1,https://www.altmetric.com/details/13335102,Law,2017,21,non-publisher
@HeyRayGriffin,@AminsharifiT,1,https://www.altmetric.com/details/19854280,Law,2017,11,non-publisher
@theresareidy,@AminsharifiT,1,https://www.altmetric.com/details/19854280,Law,2017,11,non-publisher
@fionamaybuckley,@AminsharifiT,1,https://www.altmetric.com/details/19854280,Law,2017,11,non-publisher
@gerardmullally1,@uccsoc,1,https://www.altmetric.com/details/19854280,Law,2017,11,non-publisher
@DKaranov,@AminsharifiT,1,https://www.altmetric.com/details/19854280,Law,2017,11,non-publisher
@clharris_ucc,@AminsharifiT,1,https://www.altmetric.com/details/19854280,Law,2017,11,non-publisher
@PNevilleTweets,@AminsharifiT,1,https://www.altmetric.com/details/19854280,Law,2017,11,non-publisher
@tufailelif,@KochupillaiM,1,https://www.altmetric.com/details/13080087,Law,2016,4,non-publisher
@felipefonte,@ajanereis,1,https://www.altmetric.com/details/9653801,Law,2016,3,non-publisher
@hubrioux,@AlainGGagnon,1,https://www.altmetric.com/details/9653801,Law,2016,3,non-publisher
@dmacdonald141,@lhrbsis,1,https://www.altmetric.com/details/19741496,Law,2017,2,non-publisher
@waynelforBernie,@mbauwens,1,https://www.altmetric.com/details/23561344,Law,2017,18,non-publisher
@TishToshTesh,@Kirilldozer,1,https://www.altmetric.com/details/23561344,Law,2017,18,non-publisher
@daviddoughty,@ProfPadfield,1,https://www.altmetric.com/details/23561344,Law,2017,18,non-publisher
@EricChaffee,@ProfPadfield,1,https://www.altmetric.com/details/23561344,Law,2017,18,non-publisher
@davidcookmartin,@UCLAmigration,1,https://www.altmetric.com/details/53199899,Law,2017,5,non-publisher
@SLS_Journal,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@cearta,@maksdelmar,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@carsomers,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@CLS_Cardiff,@LGlobalJustice,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@d_ashiagbor,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@DrSamHalliday,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@JennyKitzinger,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@DrSamHalliday,@sandbergrlaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@nedstaf,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@DrJoBeswick,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@Matty1516,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@ThargianMawn,@maksdelmar,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@SLSA_UK,@harringtonj3,2,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@Law_History,@maksdelmar,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@lwdsc,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@TechLawSociety,@harringtonj3,2,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@LGlobalJustice,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@DrLukeMcDonagh,@RestlessMafalda,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@sandbergrlaw,@harringtonj3,2,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@harringtonj3,@sandbergrlaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@ThargianMawn,@sandbergrlaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@MarkRTurner,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@ctmccartney,@sandbergrlaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@Shane_M_Burke,@harringtonj3,2,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@Law_History,@CardiffLaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@bernrainey,@sandbergrlaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@Barbara_Elin,@sandbergrlaw,2,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@CLS_Cardiff,@CardiffLaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@CardiffLaw,@sandbergrlaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@SLSA_UK,@healthhru,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@scrubsblues,@sandbergrlaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@CLS_Cardiff,@harringtonj3,4,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@ThargianMawn,@CardiffLaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@DrSharonThomp,@sandbergrlaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@DrLukeMcDonagh,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@CardiffLaw,@maksdelmar,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@sharoncowan22,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@KarenRichmond77,@maksdelmar,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@AmbreenaManji,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@sandbergrlaw,@CardiffLaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@Law_History,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@PickersgillM,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@bernrainey,@harringtonj3,3,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@thetroutpouts,@sandbergrlaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@fletcher_ruth,@harringtonj3,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@SLSA_UK,@DrLJBHayes,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@ms_peaceweaver,@sandbergrlaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@DrSDrake,@sandbergrlaw,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@sandbergrlaw,@maksdelmar,1,https://www.altmetric.com/details/11946620,Law,2017,77,non-publisher
@WURLaw,@MCB_WU,1,https://www.altmetric.com/details/36036857,Law,2018,13,non-publisher
@KaiPurnhagen,@WURSusGov,1,https://www.altmetric.com/details/36036857,Law,2018,13,non-publisher
@drtbaazeem,@MCB_WU,1,https://www.altmetric.com/details/36036857,Law,2018,13,non-publisher
@Sustainable_Map,@AJStein_de,1,https://www.altmetric.com/details/36036857,Law,2018,13,non-publisher
@BlogCompetencia,@ILEHamburg,1,https://www.altmetric.com/details/36036857,Law,2018,13,non-publisher
@WURSusGov,@MCB_WU,1,https://www.altmetric.com/details/36036857,Law,2018,13,non-publisher
@suzanneshine,@JessBlackbourn,1,https://www.altmetric.com/details/8950041,Law,2015,5,non-publisher
@SourceMerlin,@JessBlackbourn,1,https://www.altmetric.com/details/8950041,Law,2015,5,non-publisher
@macklin_gd,@JessBlackbourn,1,https://www.altmetric.com/details/8950041,Law,2015,5,non-publisher
@claudiavaca5,@RedCriteria,1,https://www.altmetric.com/details/45955797,Law,2018,8,non-publisher
@SergioGonzalezF,@RedCriteria,1,https://www.altmetric.com/details/45955797,Law,2018,8,non-publisher
@gromanog,@RedCriteria,1,https://www.altmetric.com/details/45955797,Law,2018,8,non-publisher
@isabelos12,@RedCriteria,1,https://www.altmetric.com/details/45955797,Law,2018,8,non-publisher
@parreshia,@RedCriteria,1,https://www.altmetric.com/details/45955797,Law,2018,8,non-publisher
@glassmanamanda,@RedCriteria,1,https://www.altmetric.com/details/45955797,Law,2018,8,non-publisher
@cerenakcabay,@GianlucaSgueo,1,https://www.altmetric.com/details/36015836,Law,2018,2,non-publisher
@forenciencia,@ELSforensics,1,https://www.altmetric.com/details/28826789,Law,2017,9,non-publisher
@TraceyLPiriz05,@ELSforensics,1,https://www.altmetric.com/details/28826789,Law,2017,9,non-publisher
@maxmhouck,@ELSforensics,1,https://www.altmetric.com/details/28826789,Law,2017,9,non-publisher
@borys_tomasz,@RodoPrawo,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@EastonCatherine,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@nordicgeo,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@RodoPrawo,@RodoPrawo,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@Trilateral_UK,@DBarnardWills,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@mooseabyte,@Trilateral_UK,3,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@kamara_irene,@RRodriguesTRI,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@yoda_your_data,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@pinelopi_tr,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@hw88,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@sectest9,@Trilateral_UK,5,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@v2_lawblog,@Trilateral_UK,2,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@Aerodrive_India,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@rpadrino,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@1embrandt,@RodoPrawo,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@usaamahmed,@1DavidClarke,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@YourTechCompany,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@adunlea,@RodoPrawo,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@DroneRules_EU,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@LoRaAustria,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@thepublicpurse,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@TITANIUM_H2020,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@INPREP_EU,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@bzarkout,@Trilateral_UK,2,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@balbonipaolo,@RRodriguesTRI,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@PaulQuinnBxl,@Trilateral_UK,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@RRodriguesTRI,@Trilateral_UK,2,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@amykmcl,@DBarnardWills,1,https://www.altmetric.com/details/34292964,Law,2018,87,non-publisher
@LawWorc,@Chris_JMonaghan,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@ManxRepublic,@SmallStatesQM,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@lawyer_inmaking,@Chris_JMonaghan,2,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@ca_chen629,@SmallStatesQM,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@Chris_JMonaghan,@MinorityRights,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@TheCSWGI,@SmallStatesQM,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@SavitriTaylor,@Chris_JMonaghan,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@Chris_JMonaghan,@SmallStatesQM,2,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@pmpoc,@ralphwilde,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@ralphwilde,@Chris_JMonaghan,2,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@mattwadd,@SmallStatesQM,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@jack_corbett456,@SmallStatesQM,2,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@LawUniWorcester,@Chris_JMonaghan,2,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@umccplatform,@SmallStatesQM,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@gottarfa,@MinorityRights,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@DrVidyaKumarUK,@SmallStatesQM,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@h1llz,@SmallStatesQM,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@susie_alegre,@SmallStatesQM,2,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@LawUniWorcester,@ttarvind,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@Chris_JMonaghan,@ralphwilde,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@KingOfBacchanal,@Chris_JMonaghan,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@chrismccork,@ttarvind,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@LawNLS,@Chris_JMonaghan,3,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@KingOfBacchanal,@MinorityRights,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@garethjwall,@SmallStatesQM,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@RhonsonS,@Chris_JMonaghan,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@island_rights,@SmallStatesQM,2,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@SmallStatesQM,@MinorityRights,1,https://www.altmetric.com/details/36069007,Law,2018,50,non-publisher
@EpicRelevance,@PittLaw,1,https://www.altmetric.com/details/27167046,Law,2017,24,non-publisher
@VOJay_Pgh,@PittLaw,1,https://www.altmetric.com/details/27167046,Law,2017,24,non-publisher
@profmadison,@PittLaw,1,https://www.altmetric.com/details/27167046,Law,2017,24,non-publisher
@PaulineSiozade,@PittLaw,1,https://www.altmetric.com/details/27167046,Law,2017,24,non-publisher
@PittLaw,@LRDC1,1,https://www.altmetric.com/details/27167046,Law,2017,24,non-publisher
@peterpaws,@LRDC1,1,https://www.altmetric.com/details/27167046,Law,2017,24,non-publisher
@VOJay_Pgh,@pittlawfaculty,1,https://www.altmetric.com/details/27167046,Law,2017,24,non-publisher
@AnalyticLaw,@BLSData,1,https://www.altmetric.com/details/27167046,Law,2017,24,non-publisher
@COSTESLionelEr,@RomainDupeyre,1,https://www.altmetric.com/details/27167046,Law,2017,24,non-publisher
@RichardMoorhead,@mireillemoret,1,https://www.altmetric.com/details/27167046,Law,2017,24,non-publisher
@agin,@BLSData,1,https://www.altmetric.com/details/27167046,Law,2017,24,non-publisher
@lawbore,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@clspjhw,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@AlexStevensKent,@AbenaaOB,1,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
@MurphyEvidence,@AbenaaOB,2,https://www.altmetric.com/details/13047466,Law,2017,51,non-publisher
